stop_id,graph_degree,degree_centrality,closeness,betweenness,in_largest_component,name,stop_lat,stop_lon,hub_station,station_cluster,is_hub,is_station,route_count,routes_serving,max_pax_per_vehicle_hour_2024_serving_route,pagerank
412,2,0.0002390057361376,0.0279054104138544,0.0038040317118839,True,McCowan Rd at Big Red Ave North Side,43.814781,-79.270447,,,False,False,2,"129,316",,0.0
6256,2,0.0002390057361376,0.0271586350229868,0.0036845145611728,True,McCowan Rd at McNicoll Ave,43.817821,-79.271764,,,False,False,2,"129,316",,0.0
1786,2,0.0002390057361376,0.0264507867484103,0.0035649974104617,True,McCowan Rd at Walkway to Historic Ter,43.820193,-79.272839,,,False,False,2,"129,316",,0.0001134984343061
911,2,0.0002390057361376,0.0257788991779147,0.0034454802597506,True,McCowan Rd at Alton Towers Cir (South),43.822377,-79.273762,,,False,False,2,"129,316",,9.532178116018275e-05
5809,2,0.0002390057361376,0.0251402998371916,0.0033259631090394,True,McCowan Rd at Opposite Milliken Wells Shopping Centre,43.825007,-79.274966,,,False,False,2,"129,316",,0.0001204828894895
10613,2,0.0002390057361376,0.0245325746625206,0.0032064459583283,True,McCowan Rd at Alton Towers Cir (North),43.826687,-79.275711,,,False,False,2,"129,316",,0.0
5462,2,0.0002390057361376,0.0239551210867683,0.0030869288076172,True,4325 McCowan Rd (Milliken Park Rec Centre),43.828928,-79.275068,,,False,False,2,"129,316",,0.0001196562946407
10063,2,0.0002390057361376,0.023406330232711,0.002967411656906,True,McCowan Rd at Steeles Ave East,43.830834,-79.274962,,,False,False,2,"129,316",,0.0
4573,3,0.0003585086042065,0.0228928062286877,0.0030002788733516,True,McCowan Rd at Steeles Ave East North Side,43.83177,-79.2752,,,False,False,2,"129,316",,0.0
4688,2,0.0002390057361376,0.0227481487831097,0.0001523843671566,True,McCowan Rd Loop at Steeles Ave East,43.83243,-79.275086,,,False,False,1,316,,0.0
3722,13,0.0015535372848948,0.0419533578471123,0.0002370281206781,True,Don Mills Station at Bus Bay 2,43.776123,-79.346242,,Don Mills Station,False,True,1,25,,0.0001247383193287
42480,3,0.0003585086042065,0.0393534359096436,0.0019079041551253,True,O'connor Dr at Hopedale Ave,43.692948,-79.352006,,,False,False,3,"100,25,8",,0.0
42478,2,0.0002390057361376,0.0408996237698209,0.0018200590493527,True,Broadview Ave at Don Valley Dr,43.690627,-79.35537,,,False,False,3,"100,25,8",,0.0
2699,2,0.0002390057361376,0.0408823694228657,0.0345427865763782,True,Broadview Ave at Hillside Dr,43.686476,-79.356194,,,False,False,5,"100,25,322,8,87",,0.0
3734,9,0.0010755258126195,0.0439906811102078,0.0007985642765133,True,Broadview Station at Bus Bay 4,43.676772,-79.358451,,Broadview Station,False,True,1,25,,0.0
3843,14,0.0016730401529636,0.0378656241001788,0.0023760028951581,True,Scarborough Centre Station at Bus Bay 10,43.774257,-79.258185,Scarborough Centre Station,Scarborough Centre Station,True,True,1,16,,0.0
5254,2,0.0002390057361376,0.0332325854091804,0.0006706174866805,True,McCowan Rd at Brimorton Dr,43.765576,-79.249121,,,False,False,2,"16,316",,0.0
4937,2,0.0002390057361376,0.0321685485086456,0.0005511003359694,True,McCowan Rd at Meldazy Dr (North),43.763591,-79.248343,,,False,False,2,"16,316",,0.0001201769551178
5817,2,0.0002390057361376,0.0311733323470753,0.0004315831852583,True,McCowan Rd at Meldazy Dr (South),43.762072,-79.247759,,,False,False,2,"16,316",,0.0001233586880531
157,2,0.0002390057361376,0.0302397125400631,0.0003180418920827,True,McCowan Rd at St Andrews Rd,43.760142,-79.247004,,,False,False,2,"16,316",,0.0001983308758265
538,2,0.0002390057361376,0.0293700117575728,0.0002104764564427,True,McCowan Rd at Benleigh Dr,43.75845,-79.246336,,,False,False,2,"16,316",,0.0001210192045976
43171,2,0.0002390057361376,0.0288932767638862,0.0001414824648958,True,McCowan Rd at Lawrence Ave East (Scarborough General Hospita,43.755167,-79.245556,,,False,False,2,"16,316",,0.0
6101,2,0.0002390057361376,0.0288116689068581,0.000125275214913,True,McCowan Rd at Hollyhedge Dr (North) South Side,43.753308,-79.244715,,,False,False,2,"16,316",,0.0
9735,2,0.0002390057361376,0.0288798601974137,0.0001302012596383,True,Danforth Rd at Barrymore Rd,43.750508,-79.244527,,,False,False,2,"16,316",,0.0
8814,2,0.0002390057361376,0.0292199782492939,0.0001809422121361,True,Danforth Rd at Seminole Ave,43.747921,-79.244648,,,False,False,2,"16,316",,0.0001205596911473
1490,2,0.0002390057361376,0.029941921880897,0.0002855197190084,True,Danforth Rd at Tansley Ave South Side,43.746116,-79.244702,,,False,False,2,"16,316",,0.0
9865,2,0.0002390057361376,0.0308567375682328,0.0004050368697195,True,Danforth Rd at Savarin St,43.743307,-79.245123,,,False,False,2,"16,316",,0.0001207866829805
