stop_id,name,degree,in_degree,out_degree,pagerank,betweenness
9388,Main St Markham North at Princess St,2,1,1,0.00011062853171393727,0.005435452998723948
9389,Mortimer Ave at Woodbine Ave West Side,2,1,1,0.00010995904880842493,0.006387175669927691
9390,Steeles Ave West at Kipling Ave,2,1,1,0.00011119864634712322,0.0007601416397996945
9391,Bathurst St at Briar Hill Ave,3,2,1,0.0001936313803563232,0.006814584661777346
9392,Lawrence Ave East at Mossbank Dr West Side,2,1,1,0.00012181195920215744,0.0
9394,Finch Ave West at Dufferin St,4,2,2,0.00012479608743883622,0.008420604960401855
9395,Avenue Rd at Heath St West,2,1,1,9.606114244480605e-05,0.0034214164185453
9396,Greenwood Ave at Queen St East,2,1,1,0.00011062853171393727,0.00027913653764355596
9397,Dawes Rd at Beth St,2,1,1,9.604409797548926e-05,0.0036886785764922727
9398,Opposite 350 Steeles Ave West,2,1,1,9.961066070243284e-05,0.0
9399,Dundas St East at Parliament St,2,1,1,0.00011062853171393727,0.008244009219312282
9401,Elmhurst Dr at Drumheller Rd South Side,2,1,1,0.00012023471087089659,1.4993619736282432e-05
9403,Sheppard Ave East at Twyn Rivers Dr North Side,3,1,2,0.0001054310603950693,0.001563038018269834
9404,Carlton St at Jarvis St,2,1,1,0.00011062853171393727,0.008565280394023482
9405,Birchmount Rd at Rolark Dr,2,1,1,0.00011062853171393727,0.00991758826031476
9406,Sheppard Ave West at Faywood Blvd,4,2,2,0.00016118507602765978,0.01987236919283455
9408,Signet Dr at Steeles Ave West,2,1,1,7.617181134518002e-05,0.0011282433007230965
9410,Reddins Rd at Crosland Dr,2,1,1,0.00011062853171393727,0.001935346660995321
9411,Mortimer Ave at Glebemount Ave,2,1,1,0.0001023433826095124,0.0026784417199134346
9413,Jane St at St Clair Ave West North Side,2,1,1,9.287637428650767e-05,0.00010261590812420247
9414,Ellesmere Rd at Military Trail (West),4,3,1,0.00022940577837858616,0.017200694739827025
9415,Wilson Ave at Wendell Ave,2,1,1,0.00010896226095705942,0.00010261590812420247
9416,Yorkland Blvd (North) at Consumers Rd,2,1,1,9.259532336821456e-05,0.00238457522910947
9417,Ossington Ave at Dewson St,2,1,1,0.00010918552556279717,0.007322958018125961
9419,Jane St at Troutbrooke Dr,3,2,1,0.00017961094448946604,0.000550138239047214
9420,The East Mall at Valhalla Inn Rd North Side,2,1,1,8.776458009919423e-05,0.0035293492131008076
9421,Middlefield Rd at Finch Ave East,2,1,1,7.4205021017655e-05,0.00863072451439104
9422,Kingston Rd at Birchmount Rd East Side,2,1,1,6.0629400024488535e-05,0.0004104636324968099
9423,Queen's Plate Dr at Highway 27,2,1,1,0.00010428162129027648,0.005063802637175671
9424,Dupont St at Ossington Ave,2,1,1,0.00011062853171393727,0.009878420530270809
9426,Avenue Rd at Balmoral Ave,2,1,1,9.817680962297666e-05,0.003216184602296895
9427,Driftwood Ave at Cobbler Cres (South),2,1,1,9.793564899528761e-05,0.001334006805614632
9428,Spadina Rd at Hawarden Cres North Side,2,1,1,7.7615129945065e-05,0.002567137221543801
9429,Princess Margaret Blvd at Cramond Crt,2,1,1,0.0001009525971529568,0.0011909825606125054
9430,Dufferin St at Gordon St,2,1,1,9.2005231274419e-05,0.00010261590812420247
9431,Gerrard St East  at Golfview Ave,2,1,1,0.00010346225809140938,0.003825122541572988
9432,Milner Ave at Cinemart Dr,2,1,1,0.00011062853171393727,0.0009235431731178222
9433,Rogers Rd at Northcliffe Blvd,2,1,1,9.791839911878561e-05,0.008627432960223528
9434,73 Fifeshire Rd,2,1,1,0.0001029566009254314,0.001949702254359847
9435,McCowan Rd at Cree Ave,2,1,1,6.44731688510655e-05,0.0005837941301573799
9436,Kingston Rd at Columbine Ave,2,1,1,0.00011340592126386678,0.0005614632071458954
9437,Dundas St West at Prince Edward Dr North,2,1,1,7.477418346660904e-05,0.00836091025095704
9439,Cosburn Ave at Coxwell Ave,3,1,2,9.61256379441703e-05,0.005934784590144013
