stop_id,name,degree,in_degree,out_degree,pagerank,betweenness
195,Bathurst St at Baycrest Ave,2,1,1,9.81038380756115e-05,0.0017093306523336298
196,Dovercourt Rd at Shanly St,2,1,1,8.177736546747852e-05,0.004432907357535321
197,Lawrence Ave East at Morning Dew Rd,2,1,1,9.774931944597063e-05,0.004913423365943571
198,Weston Rd at Denison Rd West,2,1,1,9.620891597921825e-05,0.00030625265844321566
199,Bathurst St at Woburn Ave,2,1,1,0.00011889927177087688,0.006211186729051467
200,Atkinson Ave at Rosedale Heights Dr (South),2,1,1,0.00011062853171393727,0.0012250106337728627
201,Opposite 700 Arrow Rd,3,1,2,0.0001630494448103361,0.010649424245646598
202,Parliament St at Bloor St East,3,1,2,0.00018691851432291764,0.006333443175676324
203,Greenwood Ave at Athletic Ave,2,1,1,7.5351406978313e-05,0.002014568268821778
204,Hullmar Dr at Monaco Crt,2,1,1,9.176285645982679e-05,0.00030625265844321566
206,Lake Shore Blvd West at Third St,2,1,1,0.00011030916835496547,0.003649966190055514
207,Sheppard Ave East at Victoria Park Ave,3,2,1,9.761692523176709e-05,0.0
208,Yonge St at Wellesley St West - Wellesley Station,2,1,1,0.00010631606629058716,0.004575464341415001
209,Victoria Park Ave at Sheppard Ave East,4,2,2,0.0001306685816682412,0.0025599208497443294
210,Wilson Ave at Murray Rd,2,1,1,0.0001838169800588532,0.00010208421948107189
211,Dupont St at Dufferin St,2,1,1,0.00011062853171393727,0.010038219937245327
212,Major Mackenzie Dr East at Ridgecrest Rd,2,1,1,0.00011062853171393727,0.0069475754997873245
213,O'Connor Dr at Sandra Rd,3,2,1,0.00026911725095152175,0.012486321023311975
214,King St East at Sackville St,3,2,1,0.00016899265224606933,0.0085001831371993
215,Burnhamthorpe Rd at Shaver Ave North West Side,2,1,1,0.0001109883570005061,0.002443641003828158
217,Pharmacy Ave at Dawes Rd North Side,2,1,1,0.00011022389329539708,0.004797958315610379
218,The East Mall at Capri Rd North Side,2,1,1,9.970840877705875e-05,0.003191022459525758
219,2666 Danforth Ave,4,1,3,0.00022331749217092172,0.013560410232569178
220,High Park Ave at Humberside Ave,2,1,1,7.89155609721135e-05,0.0026417836381681555
221,Danforth Ave at Hillingdon Ave,2,1,1,0.00010503781023720853,0.005543596184977208
222,Martin Grove Rd at Richgrove Dr North Side,2,1,1,0.00018651097552560832,0.007563270948532539
223,Kennedy Rd at Forbes Rd South Side,2,1,1,0.00014024204562936452,0.0011113954168438963
224,44 Coe Hill Dr,2,1,1,0.00011062853171393727,0.004837834963845172
225,Kingston Rd at Old Kingston Rd,2,1,1,8.173737321697164e-05,0.0025324330072309656
226,Chisholm Ave at Crewe Ave,2,1,1,0.00011062853171393727,0.0021272065078689925
227,Wellesworth Dr at Faversham Cres,2,1,1,0.00011188070241716612,0.0016333475116971502
228,Coxwell Ave at Glebeholme Blvd,3,2,1,0.00010149645670726073,0.01545106744520712
229,Queen St West at Strachan Ave,2,1,1,0.0001128941964670164,0.004369796782984033
230,Chaplin Cres at Roselawn Ave,2,1,1,9.951124472819115e-05,0.0010630734641793767
231,10 Disco Rd,2,1,1,0.0001091685655341247,0.0002435133985538069
233,Willowdale Ave at Wedgewood Dr,2,1,1,9.07120543084163e-05,0.00244071671629094
235,Martin Grove Rd at Waterbury Dr,2,1,1,9.042337019219977e-05,0.0052805986814121655
236,Opposite 1792 Birchmount Rd,2,1,1,0.00011062853171393727,0.009995214802211825
237,Ceramic Rd at Le Page Crt,2,1,1,7.189611033689568e-05,0.0016881114419396005
238,Crosby Ave at Warren Cres,2,1,1,0.00010130908329057444,0.005224975187863321
239,Rexdale Blvd at Frost St East Side,2,1,1,0.00010678246859427651,0.0007683299659719269
242,Birchmount Rd at Opposite Walkway to Ambercroft Blvd,3,1,2,0.00011062853171393727,0.012896639727775414
244,Roywood Dr at Fortrose Cres (West),2,1,1,9.116276145818637e-05,0.0016333475116971502
245,3370 Pharmacy Ave,2,1,1,0.00011062853171393727,0.0011229264142917908
246,Ameer Ave at Sultana Ave,2,1,1,0.00011848682519366194,0.005240854955338154
247,Neilson Rd at Malvern Town Centre (East Entrance),2,1,1,9.126065644637579e-05,0.0077509924854671786
248,Underhill Dr at Roanoke Rd,2,1,1,0.00011595096055016916,0.030426192729230084
249,Concorde Pl at Concorde Gate South Side,2,1,1,0.00018423950376432962,0.0021437686091025096
250,Finch Ave West at Torresdale Ave West Side,4,2,2,0.00012645945863929168,0.0062736284964857916
251,Queen St East at Saulter St East Side,2,1,1,0.0001170042479330665,0.0051170806938039435
252,Scarborough Golf Club Rd at Lawrence Ave East,2,1,1,9.856605691861228e-05,0.003222829904747174
253,Warden Ave at Metropolitan Rd South Side,2,1,1,9.741246324162706e-05,0.00010208421948107189
255,Finch Ave East at Gaspe Rd East Side,2,1,1,0.00010063165802609735,0.0005104210974053594
256,Birchmount Rd at Denison St,2,1,1,6.527458355238901e-05,0.0023479370480646534
258,Birchmount Rd at Opposite Walkway to River Grove Dr,3,1,2,0.0001047084754727446,0.012315468594924146
259,Neilson Rd at Neilson Park Dr,3,1,2,0.00010656551136796165,0.0015461705528272947
260,Bathurst St at Danby Ave,2,1,1,0.00011062853171393727,0.011693379993039711
261,Drewry Ave at Yonge St West Side,2,1,1,0.00010310648821679945,0.002443641003828158
262,Eglinton Ave West at Oriole Pkwy East Side,2,1,1,0.0002546332090624156,0.03041982670127714
263,St Clair Ave East at Herron Ave,2,1,1,7.674686989602706e-05,0.0045998777116120805
264,Heathrow Dr at Jane St,2,1,1,9.449671923797634e-05,0.0021908053310647955
265,Lawrence Ave West at Benton Rd,3,2,1,0.00012277566123290354,0.013830423980203722
266,Islington Ave at Milady Rd,2,1,1,0.00010523089041770121,0.0035592566992769035
267,Eglinton Ave East at Birchmount Rd,2,1,1,0.00010257383030945236,0.011881931157780672
268,Ellesmere Rd at Military Trail (East),3,1,2,0.000153134761364749,0.008034471147029633
269,Humberline Dr at Huddersfield Rd,2,1,1,9.937356471014476e-05,0.0008150786899191833
270,Birchmount Rd at Danforth Ave,4,2,2,0.00017741373891096498,0.004620901566709203
271,Lansdowne Ave at Lappin Ave,2,1,1,0.00010709540569291484,0.004185452998723947
273,Cummer Ave at Yonge St,2,1,1,0.00011062853171393727,0.0033764887282007657
274,Broadview Ave at Dundas St East,3,1,2,0.0001067518989012858,0.018112509382109915
275,Ossington Ave at Leeds St South Side,3,1,2,0.00010482587297405927,0.007366718585763964
276,Neilson Rd at Sheppard Ave East,2,1,1,0.00010163785675494874,0.007240571388061819
277,McNicoll Ave at Don Mills Rd,2,1,1,0.00011018375979680772,0.005316088898341132
278,Lawrence Ave West at Roxaline St,2,1,1,0.00012041543455179282,0.005490283390046789
279,St Clair Ave East at Mt Pleasant Rd West Side,3,2,1,0.0001810780094393621,0.008208648353985444
280,Brown's Line at Horner Ave,2,1,1,0.000104064919492901,0.0073805595545812465
281,375 Norfinch Dr,2,1,1,0.00010753284034313668,0.000871189564724231
283,Beechgrove Dr at Dunstall Cres,2,1,1,3.9212109962825795e-05,0.002089270523181625
284,Brimley Rd at Dallyn Cres,2,1,1,0.00010319711484781344,0.00029193159031525685
285,Weston Rd at Toryork Dr,2,1,1,0.00011727149228800716,0.007604317311782221
